error_count,reference_count,error_mean,reference_mean,mean_difference,error_median,reference_median,median_difference,error_missing_rate,reference_missing_rate,missing_rate_difference,group,feature,relative_mean_difference
37,107819,0.0008656581242879024,0.7604491267243678,-0.75958346860008,0.0008656581242879024,0.0155593554178873,-0.014693697293599397,0.9459459459459459,0.28978194937812446,0.6561639965678214,Baseline FP Repaired vs All Benign,iat_mean,99.88616488679305
37,107819,0.0025495290756225525,4.032182873490197,-4.029633344414575,0.0025495290756225525,0.0310280323028564,-0.02847850322723385,0.9459459459459459,0.28978194937812446,0.6561639965678214,Baseline FP Repaired vs All Benign,iat_max,99.9367704998604
37,107819,0.00119074174815675,1.336704720014138,-1.3355139782659813,0.00119074174815675,0.0001185179372224,0.00107222381093435,0.9459459459459459,0.28978194937812446,0.6561639965678214,Baseline FP Repaired vs All Benign,iat_std,99.91091961221292
37,107819,66419465.276080675,7185956.655768101,59233508.62031257,66419465.276080675,13035.383711895704,66406429.89236878,0.9459459459459459,0.29028278874780883,0.6556631571981371,Baseline FP Repaired vs All Benign,byte_rate,824.2953785807541
37,107819,103.14189189189189,150.19221985037836,-47.05032795848648,60.0,94.0,-34.0,0.0,0.0,0.0,Baseline FP Repaired vs All Benign,frame_length_mean,31.326741162330553
37,107819,84.60135135135135,134.42509950426884,-49.82374815291749,40.0,79.66666666666667,-39.66666666666667,0.0,0.0,0.0,Baseline FP Repaired vs All Benign,ip_total_length_mean,37.06431933965968
37,107819,38963.72972972973,37826.21443344865,1137.5152962810753,48506.0,50207.0,-1701.0,0.0,0.0,0.0,Baseline FP Repaired vs All Benign,src_port,3.007214211938699
37,107819,9380.054054054053,11349.857622496962,-1969.8035684429087,80.0,80.0,0.0,0.0,0.0,0.0,Baseline FP Repaired vs All Benign,dst_port,17.35531522913988
37,107819,0.0,0.5371780483959228,-0.5371780483959228,0.0,0.0,0.0,0.0,0.0,0.0,Baseline FP Repaired vs All Benign,ip_dscp,100.0
37,107819,0.0,0.0008718314953765106,-0.0008718314953765106,0.0,0.0,0.0,0.0,0.0,0.0,Baseline FP Repaired vs All Benign,ip_ecn,100.0
37,107819,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,Baseline FP Repaired vs All Benign,ip_header_length,0.0
37,107819,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Baseline FP Repaired vs All Benign,ip_checksum_valid,0.0
37,107819,0.972972972972973,0.919819326834788,0.05315364613818507,1.0,1.0,0.0,0.0,0.0,0.0,Baseline FP Repaired vs All Benign,l4_checksum_valid,5.778705076908238
37,107819,0.0,0.6004414806295736,-0.6004414806295736,0.0,1.0,-1.0,0.0,0.0,0.0,Baseline FP Repaired vs All Benign,flow_direction,100.0
60,107819,6.0,10.138760329812,-4.1387603298119995,6.0,6.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,ip_protocol,40.821167432495606
60,107819,63.261111111111106,107.83125862869676,-44.57014751758565,64.0,96.0,-32.0,0.0,0.0,0.0,Current-only FP vs All Benign,ttl_mean,41.33323498620868
60,107819,606.1916666666667,6056.93028036041,-5450.738613693743,0.0,392.0,-392.0,0.0,0.3762509390738182,-0.3762509390738182,Current-only FP vs All Benign,tcp_window_mean,89.99176746953415
60,107819,25.733333333333334,25.38209009296833,0.35124324036500454,20.0,21.846153846153847,-1.8461538461538467,0.0,0.3762509390738182,-0.3762509390738182,Current-only FP vs All Benign,tcp_header_length_mean,1.383823156715965
60,107819,0.03333333333333333,0.41213515243138965,-0.3788018190980563,0.0,0.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,syn_count,91.91203828727458
60,107819,0.7833333333333333,29.54288205232844,-28.759548718995106,0.0,1.0,-1.0,0.0,0.0,0.0,Current-only FP vs All Benign,ack_count,97.34848708414488
60,107819,0.4166666666666667,0.38381917843793767,0.032847488228729016,0.0,0.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,fin_count,8.55806329491176
60,107819,0.5333333333333333,0.10022352275572952,0.4331098105776038,1.0,0.0,1.0,0.0,0.0,0.0,Current-only FP vs All Benign,rst_count,432.1438706891232
60,107819,0.11666666666666667,2.2160936384125245,-2.099426971745858,0.0,0.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,psh_count,94.7354811798368
60,107819,0.016666666666666666,0.19552212504289596,-0.1788554583762293,0.0,0.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,syn_seen,91.47581550527332
60,107819,0.0,0.19375063764271602,-0.19375063764271602,0.0,0.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,syn_ack_seen,100.0
60,107819,0.0,0.19344456913902003,-0.19344456913902003,0.0,0.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,ack_after_syn_ack,100.0
60,107819,0.016923534870147697,10.174669446486481,-10.157745911616333,0.0,0.0002369880676269,-0.0002369880676269,0.0,0.0,0.0,Current-only FP vs All Benign,flow_duration,99.83366992943449
60,107819,1.35,31.236785724223004,-29.886785724223003,1.0,2.0,-1.0,0.0,0.0,0.0,Current-only FP vs All Benign,flow_packet_count,95.67817248573971
60,107819,126.78333333333333,34842.23353026832,-34715.45019693499,60.0,280.0,-220.0,0.0,0.0,0.0,Current-only FP vs All Benign,flow_byte_count,99.63612168197199
60,107819,1.3166666666666667,14.502842727163117,-13.18617606049645,1.0,2.0,-1.0,0.0,0.0,0.0,Current-only FP vs All Benign,forward_packet_count,90.92132010643256
60,107819,0.03333333333333333,16.733942997059888,-16.700609663726553,0.0,1.0,-1.0,0.0,0.0,0.0,Current-only FP vs All Benign,reverse_packet_count,99.80080407027087
60,107819,124.58333333333333,1354.7618137805025,-1230.1784804471692,60.0,144.0,-84.0,0.0,0.0,0.0,Current-only FP vs All Benign,forward_byte_count,90.80404156169122
60,107819,2.2,33487.47171648782,-33485.27171648782,0.0,150.0,-150.0,0.0,0.0,0.0,Current-only FP vs All Benign,reverse_byte_count,99.99343037892314
60,107819,0.050770449638366674,0.030947540353568895,0.01982290928479778,0.0001864433288574,3.814697265625e-06,0.000182628631591775,0.6666666666666666,0.28978194937812446,0.37688471728854217,Current-only FP vs All Benign,iat_min,64.0532625802418
60,107819,0.050770527124404885,0.7604491267243678,-0.7096785995999629,0.0001864433288574,0.0155593554178873,-0.0153729120890299,0.6666666666666666,0.28978194937812446,0.37688471728854217,Current-only FP vs All Benign,iat_mean,93.32361293606861
60,107819,0.050770604610443096,4.032182873490197,-3.981412268879754,0.0001864433288574,0.0310280323028564,-0.030841588973999,0.6666666666666666,0.28978194937812446,0.37688471728854217,Current-only FP vs All Benign,iat_max,98.74086552610902
60,107819,7.748603820800782e-08,1.336704720014138,-1.3367046425280997,0.0,0.0001185179372224,-0.0001185179372224,0.6666666666666666,0.28978194937812446,0.37688471728854217,Current-only FP vs All Benign,iat_std,99.99999420320455
60,107819,141107499.60317183,7185956.655768101,133921542.94740373,608404.5362637363,13035.383711895704,595369.1525518406,0.6833333333333333,0.29028278874780883,0.3930505445855245,Current-only FP vs All Benign,byte_rate,1863.6564254796351
60,107819,83.425,150.19221985037836,-66.76721985037837,60.0,94.0,-34.0,0.0,0.0,0.0,Current-only FP vs All Benign,frame_length_mean,44.454512968043176
60,107819,66.225,134.42509950426884,-68.20009950426885,40.0,79.66666666666667,-39.66666666666667,0.0,0.0,0.0,Current-only FP vs All Benign,ip_total_length_mean,50.734646844805255
60,107819,41206.4,37826.21443344865,3380.1855665513503,48663.0,50207.0,-1544.0,0.0,0.0,0.0,Current-only FP vs All Benign,src_port,8.936092646803028
60,107819,7963.783333333334,11349.857622496962,-3386.0742891636282,80.0,80.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,dst_port,29.833627890203385
60,107819,0.36666666666666664,0.5371780483959228,-0.17051138172925612,0.0,0.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,ip_dscp,31.7420606144319
60,107819,0.0,0.0008718314953765106,-0.0008718314953765106,0.0,0.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,ip_ecn,100.0
60,107819,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,ip_header_length,0.0
60,107819,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,ip_checksum_valid,0.0
60,107819,1.0,0.919819326834788,0.08018067316521205,1.0,1.0,0.0,0.0,0.0,0.0,Current-only FP vs All Benign,l4_checksum_valid,8.717002440155683
60,107819,0.03333333333333333,0.6004414806295736,-0.5671081472962403,0.0,1.0,-1.0,0.0,0.0,0.0,Current-only FP vs All Benign,flow_direction,94.44852922246764
